,period,minute,location,under_pressure,player_name,pattern_of_play,team,player_position,statsbomb_xg,technique,body_part,tipe,outcome,first_time
8777,2,59,"[96.0, 26.0]",,Janine Elizabeth Beckie,Regular Play,NJ/NY Gotham FC,Right Center Midfield,0.037333827,Normal,Right Foot,Open Play,Off T,False
8778,2,61,"[107.0, 42.0]",,Shea Groom,From Counter,NJ/NY Gotham FC,Center Forward,0.21175519999999998,Normal,Left Foot,Open Play,Saved,False
8779,2,61,"[101.0, 43.0]",,Carli Anne Hollins,Regular Play,NJ/NY Gotham FC,Left Center Midfield,0.07944894,Normal,Left Foot,Open Play,Goal,True
8780,2,63,"[94.0, 48.0]",,Christen Annemarie Press,From Kick Off,Utah Royals,Left Wing,0.03293658,Normal,Right Foot,Open Play,Off T,False
8781,2,64,"[103.0, 42.0]",1.0,Shea Groom,Regular Play,NJ/NY Gotham FC,Center Forward,0.07356882000000001,Normal,Right Foot,Open Play,Blocked,True
8782,2,67,"[113.0, 59.0]",,Christen Annemarie Press,Regular Play,Utah Royals,Left Wing,0.0255631,Normal,Left Foot,Open Play,Blocked,False
8783,2,70,"[108.0, 29.0]",,Katrina Gorry,From Throw In,Utah Royals,Left Defensive Midfield,0.07706544500000001,Normal,Left Foot,Open Play,Off T,False
8784,2,73,"[100.0, 28.0]",,Erika Tymrak,From Free Kick,Utah Royals,Right Wing,0.021771552000000003,Normal,Right Foot,Open Play,Saved,False
8785,2,79,"[97.0, 58.0]",,Carli Anne Hollins,From Throw In,NJ/NY Gotham FC,Left Midfield,0.019706542,Normal,Right Foot,Open Play,Off T,False
8786,2,92,"[61.0, 18.0]",,Michaela Abam,From Throw In,NJ/NY Gotham FC,Center Forward,0.05076318,Normal,Right Foot,Open Play,Saved,False
8787,1,3,"[91.0, 37.0]",,Débora Cristiane de Oliveira,From Free Kick,North Carolina Courage,Right Wing,0.031595530000000004,Normal,Right Foot,Open Play,Off T,False
8788,1,5,"[113.0, 26.0]",1.0,Kyah Pam Simon,Regular Play,Houston Dash,Center Attacking Midfield,0.044332337,Normal,Left Foot,Open Play,Saved,False
8789,1,8,"[111.0, 34.0]",1.0,Rachel Daly,From Counter,Houston Dash,Center Forward,0.28276742,Normal,Left Foot,Open Play,Off T,False
8790,1,16,"[98.0, 41.0]",,Rachel Daly,From Throw In,Houston Dash,Center Forward,0.06187989,Volley,Right Foot,Open Play,Off T,True
8791,1,16,"[96.0, 34.0]",,Kyah Pam Simon,Regular Play,Houston Dash,Center Attacking Midfield,0.03632164,Normal,Right Foot,Open Play,Blocked,True
8792,1,21,"[109.0, 29.0]",,Kealia Ohai,Regular Play,Houston Dash,Left Midfield,0.06872798000000001,Normal,Left Foot,Open Play,Off T,False
8793,1,30,"[92.0, 45.0]",,Linda Maserame Motlhalo,From Corner,Houston Dash,Right Defensive Midfield,0.009960013,Volley,Right Foot,Open Play,Blocked,True
8794,1,37,"[95.0, 33.0]",,Débora Cristiane de Oliveira,From Counter,North Carolina Courage,Right Wing,0.030558506000000003,Normal,Right Foot,Open Play,Saved,False
8795,1,44,"[89.0, 38.0]",1.0,Kyah Pam Simon,From Free Kick,Houston Dash,Center Attacking Midfield,0.018035352,Normal,Right Foot,Open Play,Off T,True
8796,2,47,"[102.0, 41.0]",,Meleana Shim,From Counter,Houston Dash,Left Defensive Midfield,0.05312894,Normal,Left Foot,Open Play,Blocked,False
8797,2,48,"[113.0, 29.0]",,Kealia Ohai,From Counter,Houston Dash,Left Midfield,0.1836863,Normal,Right Foot,Open Play,Goal,False
8798,2,55,"[90.0, 21.0]",1.0,Rachel Daly,From Keeper,Houston Dash,Center Forward,0.020971145,Normal,Right Foot,Open Play,Off T,False
8799,2,61,"[109.0, 37.0]",,Darian Jenkins,From Keeper,North Carolina Courage,Left Center Forward,0.049985155,Normal,Head,Open Play,Off T,False
8800,2,64,"[104.0, 42.0]",,Frannie Crouse,From Throw In,North Carolina Courage,Right Wing,0.14217517,Normal,Right Foot,Open Play,Off T,True
8801,2,66,"[108.0, 48.0]",,Jessica McDonald,From Free Kick,North Carolina Courage,Right Center Forward,0.027376456,Normal,Head,Open Play,Saved,False
8802,2,69,"[114.0, 43.0]",1.0,Abby Erceg,From Throw In,North Carolina Courage,Left Center Back,0.14079408000000002,Normal,Head,Open Play,Off T,False
8803,2,79,"[116.0, 34.0]",1.0,Frannie Crouse,Regular Play,North Carolina Courage,Right Wing,0.18868698,Normal,Left Foot,Open Play,Goal,False
8804,2,81,"[86.0, 51.0]",,Thembi Kgatlana,Regular Play,Houston Dash,Left Midfield,0.023205787000000002,Normal,Right Foot,Open Play,Off T,False
8805,2,84,"[104.0, 57.0]",,Veronica Latsko,Regular Play,Houston Dash,Right Midfield,0.038640060000000004,Normal,Right Foot,Open Play,Off T,False
8806,2,86,"[114.0, 48.0]",,Haley Hanson,From Corner,Houston Dash,Right Back,0.045124505,Normal,Head,Open Play,Blocked,False
8807,1,3,"[112.0, 56.0]",,Carli Anne Hollins,Regular Play,NJ/NY Gotham FC,Center Attacking Midfield,0.065024845,Normal,Right Foot,Open Play,Off T,False
8808,1,5,"[96.0, 39.0]",,"Denise O""Sullivan",From Corner,North Carolina Courage,Right Center Midfield,0.02409839,Volley,Right Foot,Open Play,Off T,False
8809,1,6,"[112.0, 43.0]",,Lynn Raenie Williams,From Counter,North Carolina Courage,Right Center Forward,0.16152695,Volley,Left Foot,Open Play,Wayward,False
8810,1,6,"[107.0, 29.0]",,Débora Cristiane de Oliveira,Regular Play,North Carolina Courage,Left Midfield,0.070533596,Normal,Right Foot,Open Play,Saved,False
8811,1,6,"[116.0, 36.0]",,Lynn Raenie Williams,From Counter,North Carolina Courage,Right Center Forward,0.5612088,Half Volley,Left Foot,Open Play,Off T,False
8812,1,7,"[111.0, 51.0]",,Lynn Raenie Williams,From Counter,North Carolina Courage,Right Center Forward,0.28407097,Normal,Left Foot,Open Play,Saved,False
8813,1,10,"[105.0, 33.0]",,Débora Cristiane de Oliveira,Regular Play,North Carolina Courage,Left Midfield,0.06258924,Normal,Right Foot,Open Play,Off T,False
8814,1,12,"[109.0, 31.0]",,Thaysa de Moraes Rosa Moreno,From Free Kick,NJ/NY Gotham FC,Left Defensive Midfield,0.19831476,Normal,Right Foot,Open Play,Blocked,False
8815,1,14,"[117.0, 34.0]",,Abby Erceg,From Corner,North Carolina Courage,Left Center Back,0.11182828,Normal,Head,Open Play,Goal,False
8816,1,16,"[108.0, 36.0]",,Lynn Raenie Williams,Regular Play,North Carolina Courage,Right Center Forward,0.2703219,Normal,Right Foot,Open Play,Blocked,False
8817,1,24,"[115.0, 35.0]",,Savannah McCaskill,From Keeper,NJ/NY Gotham FC,Center Forward,0.32079923,Half Volley,Left Foot,Open Play,Saved,False
8818,1,29,"[98.0, 27.0]",,Savannah McCaskill,Regular Play,NJ/NY Gotham FC,Center Forward,0.028079595000000002,Normal,Right Foot,Open Play,Off T,False
8819,1,32,"[93.0, 36.0]",,Shea Groom,From Counter,NJ/NY Gotham FC,Right Wing,0.02549751,Normal,Left Foot,Open Play,Saved,False
8820,1,34,"[112.0, 44.0]",,Sarah Killion,Regular Play,NJ/NY Gotham FC,Right Defensive Midfield,0.17329836,Normal,Head,Open Play,Post,False
8821,1,35,"[111.0, 30.0]",,Lynn Raenie Williams,Regular Play,North Carolina Courage,Right Center Forward,0.7310654999999999,Normal,Left Foot,Open Play,Off T,False
8822,1,35,"[103.0, 43.0]",,Crystal Alyssia Dunn Soubrier,Regular Play,North Carolina Courage,Right Midfield,0.06971468,Normal,Right Foot,Open Play,Saved,False
8823,1,37,"[108.0, 33.0]",1.0,Abby Erceg,From Corner,North Carolina Courage,Left Center Back,0.012043631,Normal,Head,Open Play,Wayward,False
8824,1,38,"[98.0, 39.0]",,Kristen Hamilton,Regular Play,NJ/NY Gotham FC,Left Center Forward,0.039893467,Normal,Left Foot,Open Play,Off T,False
8825,1,39,"[96.0, 40.0]",,Débora Cristiane de Oliveira,From Throw In,North Carolina Courage,Left Midfield,0.031334046000000004,Normal,Right Foot,Open Play,Blocked,False
8826,1,41,"[97.0, 28.0]",1.0,Imani Dorsey,From Goal Kick,NJ/NY Gotham FC,Left Wing,0.032597907,Normal,Left Foot,Open Play,Saved,False
8827,2,48,"[113.0, 54.0]",,Kristen Hamilton,From Corner,North Carolina Courage,Left Center Forward,0.022761054000000003,Normal,Left Foot,Open Play,Blocked,False
8828,2,51,"[111.0, 55.0]",,Kristen Hamilton,From Throw In,North Carolina Courage,Left Center Forward,0.046847936,Normal,Left Foot,Open Play,Saved,False
8829,2,54,"[113.0, 34.0]",,Savannah McCaskill,Regular Play,NJ/NY Gotham FC,Center Forward,0.09573938,Normal,Head,Open Play,Off T,False
8830,2,55,"[116.0, 41.0]",,Lynn Raenie Williams,Regular Play,North Carolina Courage,Right Center Forward,0.7994163,Normal,Right Foot,Open Play,Goal,False
8831,2,56,"[76.0, 20.0]",,Kristen Hamilton,From Throw In,North Carolina Courage,Left Center Forward,0.022512222000000002,Normal,Right Foot,Open Play,Off T,False
8832,2,58,"[111.0, 37.0]",,Lynn Raenie Williams,From Counter,North Carolina Courage,Right Center Forward,0.25085512,Normal,Right Foot,Open Play,Saved,False
8833,2,58,"[101.0, 33.0]",,Lynn Raenie Williams,From Counter,North Carolina Courage,Right Center Forward,0.049981162,Normal,Right Foot,Open Play,Off T,False
8834,2,66,"[90.0, 50.0]",,Lynn Raenie Williams,Regular Play,North Carolina Courage,Right Center Forward,0.01879082,Normal,Right Foot,Open Play,Off T,False
8835,2,70,"[95.0, 26.0]",,Imani Dorsey,From Free Kick,NJ/NY Gotham FC,Left Midfield,0.017080523,Normal,Right Foot,Open Play,Off T,False
8836,2,71,"[110.0, 32.0]",,Lynn Raenie Williams,From Throw In,North Carolina Courage,Right Center Forward,0.3617641,Normal,Right Foot,Open Play,Goal,False
8837,2,72,"[91.0, 28.0]",,Imani Dorsey,From Throw In,NJ/NY Gotham FC,Left Midfield,0.020234333,Normal,Right Foot,Open Play,Saved,False
8838,2,75,"[114.0, 45.0]",,Lynn Raenie Williams,Regular Play,North Carolina Courage,Center Forward,0.31019777,Normal,Right Foot,Open Play,Saved,False
8839,2,79,"[89.0, 54.0]",,Janine Elizabeth Beckie,Regular Play,NJ/NY Gotham FC,Right Midfield,0.0127261765,Normal,Right Foot,Open Play,Blocked,False
8840,2,83,"[102.0, 37.0]",,"Heather O""Reilly",From Free Kick,North Carolina Courage,Left Wing,0.06114652,Normal,Right Foot,Open Play,Saved,False
8841,2,88,"[118.0, 34.0]",,Lynn Raenie Williams,Regular Play,NJ/NY Gotham FC,Center Forward,0.7445706,Normal,Right Foot,Open Play,Goal,False
8842,2,90,"[109.0, 54.0]",,Crystal Alyssia Dunn Soubrier,From Counter,North Carolina Courage,Right Wing,0.0839312,Normal,Right Foot,Open Play,Saved,False
8843,2,91,"[110.0, 35.0]",,Carli Anne Hollins,Regular Play,NJ/NY Gotham FC,Secondary Striker,0.0670881,Normal,Head,Open Play,Saved,False
8844,1,1,"[99.0, 31.0]",,Samantha May Kerr,From Counter,Chicago Red Stars,Left Center Forward,0.07809181,Normal,Right Foot,Open Play,Saved,False
8845,1,4,"[116.0, 34.0]",,Débora Cristiane de Oliveira,From Throw In,North Carolina Courage,Left Wing,0.2091302,Normal,Right Foot,Open Play,Off T,True
8846,1,4,"[104.0, 38.0]",1.0,Jessica McDonald,Regular Play,North Carolina Courage,Left Center Forward,0.3758128,Normal,Right Foot,Open Play,Saved,False
8847,1,5,"[97.0, 26.0]",,Samantha May Kerr,Regular Play,Chicago Red Stars,Left Center Forward,0.01817249,Normal,Right Foot,Open Play,Blocked,False
8848,1,5,"[100.0, 41.0]",,Rosie White,Regular Play,Chicago Red Stars,Right Center Forward,0.098014556,Normal,Right Foot,Open Play,Blocked,True
8849,1,6,"[91.0, 35.0]",,Brooke Elby,From Corner,Chicago Red Stars,Right Back,0.008716401,Normal,Right Foot,Open Play,Blocked,True
8850,1,7,"[85.0, 44.0]",,Vanessa DiBernardo,From Throw In,Chicago Red Stars,Right Wing,0.013750026,Normal,Right Foot,Open Play,Saved,False
8851,1,8,"[107.0, 49.0]",1.0,Samantha May Kerr,From Counter,Chicago Red Stars,Left Center Forward,0.34807622,Normal,Right Foot,Open Play,Off T,False
8852,1,9,"[88.0, 45.0]",,Vanessa DiBernardo,From Throw In,Chicago Red Stars,Right Wing,0.027637415000000002,Normal,Right Foot,Open Play,Blocked,False
8853,1,9,"[84.0, 34.0]",,Julie Beth Ertz,From Throw In,Chicago Red Stars,Right Center Midfield,0.018558329000000002,Normal,Left Foot,Open Play,Off T,False
8854,1,10,"[94.0, 34.0]",,Débora Cristiane de Oliveira,From Goal Kick,North Carolina Courage,Left Wing,0.023038851000000003,Normal,Right Foot,Open Play,Blocked,False
8855,1,14,"[100.0, 39.0]",,Morgan Paige Gautrat,Regular Play,Chicago Red Stars,Left Center Midfield,0.06668969999999999,Half Volley,Left Foot,Open Play,Off T,True
8856,1,15,"[104.0, 51.0]",,Samantha May Kerr,From Counter,Chicago Red Stars,Left Center Forward,0.06566366,Normal,Right Foot,Open Play,Blocked,False
8857,1,16,"[108.0, 36.0]",,Morgan Paige Gautrat,From Corner,Chicago Red Stars,Left Center Midfield,0.02813096,Normal,Head,Open Play,Blocked,False
8858,1,19,"[114.0, 39.0]",,Lynn Raenie Williams,Regular Play,North Carolina Courage,Right Center Forward,0.41903475,Normal,Left Foot,Open Play,Off T,True
8859,1,19,"[101.0, 39.0]",,Crystal Alyssia Dunn Soubrier,Regular Play,North Carolina Courage,Right Wing,0.08082809,Normal,Left Foot,Open Play,Goal,False
8860,1,35,"[106.0, 38.0]",,Lynn Raenie Williams,From Throw In,North Carolina Courage,Right Center Forward,0.029425614000000003,Normal,Head,Open Play,Off T,False
8861,1,38,"[96.0, 36.0]",,Débora Cristiane de Oliveira,From Free Kick,North Carolina Courage,Left Wing,0.09926374,Normal,Right Foot,Free Kick,Blocked,False
8862,1,38,"[102.0, 22.0]",,McCall Zerboni,From Free Kick,North Carolina Courage,Left Center Midfield,0.010947288000000001,Normal,Left Foot,Open Play,Blocked,False
8863,1,45,"[108.0, 48.0]",1.0,Abby Erceg,From Corner,North Carolina Courage,Left Center Back,0.010494829,Normal,Head,Open Play,Off T,False
8864,2,45,"[100.0, 48.0]",,Crystal Alyssia Dunn Soubrier,From Throw In,North Carolina Courage,Right Wing,0.040378768,Normal,Right Foot,Open Play,Blocked,True
8865,2,53,"[89.0, 44.0]",,"Denise O""Sullivan",Regular Play,North Carolina Courage,Right Center Midfield,0.014667643000000001,Normal,Right Foot,Open Play,Saved,False
8866,2,54,"[105.0, 43.0]",1.0,Samantha May Kerr,From Throw In,Chicago Red Stars,Left Center Forward,0.10089456000000001,Half Volley,Right Foot,Open Play,Blocked,True
8867,2,61,"[96.0, 38.0]",,Samantha May Kerr,From Counter,Chicago Red Stars,Left Center Forward,0.038647216000000005,Normal,Right Foot,Open Play,Off T,False
8868,2,64,"[97.0, 39.0]",1.0,Vanessa DiBernardo,Regular Play,Chicago Red Stars,Right Wing,0.04426737,Normal,Right Foot,Open Play,Off T,False
8869,2,66,"[108.0, 44.0]",,Lynn Raenie Williams,Regular Play,North Carolina Courage,Right Center Forward,0.11366049,Normal,Left Foot,Open Play,Blocked,True
8870,2,66,"[106.0, 36.0]",,Crystal Alyssia Dunn Soubrier,Regular Play,North Carolina Courage,Right Wing,0.072990894,Normal,Left Foot,Open Play,Blocked,False
8871,2,66,"[103.0, 37.0]",,Lynn Raenie Williams,Regular Play,North Carolina Courage,Right Center Forward,0.06941393,Normal,Right Foot,Open Play,Goal,False
8872,2,68,"[107.0, 33.0]",,Débora Cristiane de Oliveira,Regular Play,North Carolina Courage,Left Wing,0.24010379999999998,Normal,Right Foot,Open Play,Goal,False
8873,2,70,"[111.0, 34.0]",,Lynn Raenie Williams,Regular Play,North Carolina Courage,Right Center Forward,0.057322256,Normal,Head,Open Play,Saved,False
8874,2,72,"[109.0, 52.0]",,Samantha May Kerr,From Free Kick,Chicago Red Stars,Left Center Forward,0.026820313000000002,Normal,Head,Open Play,Off T,False
8875,2,79,"[111.0, 33.0]",,Julie Beth Ertz,From Free Kick,Chicago Red Stars,Right Center Midfield,0.029577,Normal,Head,Open Play,Blocked,False
8876,2,83,"[111.0, 41.0]",,Kristen Hamilton,From Free Kick,North Carolina Courage,Left Center Forward,0.25144269999999996,Normal,Right Foot,Open Play,Wayward,True
8877,2,86,"[85.0, 50.0]",,Samantha June Mewis,Regular Play,North Carolina Courage,Left Defensive Midfield,0.013421282000000001,Normal,Right Foot,Open Play,Blocked,False
8878,2,86,"[112.0, 43.0]",1.0,Kristen Hamilton,Regular Play,North Carolina Courage,Left Center Forward,0.29744712,Normal,Head,Open Play,Goal,False
8879,2,92,"[109.0, 41.0]",,Yuki Nagasato,Other,Chicago Red Stars,Right Center Forward,0.76,Normal,Right Foot,Penalty,Goal,False
8880,1,3,"[104.0, 52.0]",,"Denise O""Sullivan",From Throw In,North Carolina Courage,Right Center Midfield,0.018833263000000003,Half Volley,Right Foot,Open Play,Blocked,True
8881,1,4,"[109.0, 29.0]",,Abby Erceg,From Corner,North Carolina Courage,Left Center Back,0.011907457000000001,Normal,Head,Open Play,Off T,False
8882,1,8,"[113.0, 30.0]",1.0,Crystal Alyssia Dunn Soubrier,Regular Play,North Carolina Courage,Left Center Forward,0.08492766,Normal,Right Foot,Open Play,Post,False
8883,1,8,"[112.0, 39.0]",,Jessica McDonald,Regular Play,North Carolina Courage,Right Center Forward,0.11846191,Normal,Head,Open Play,Post,False
8884,1,8,"[116.0, 39.0]",,Jessica McDonald,Regular Play,North Carolina Courage,Right Center Forward,0.4931292,Volley,Left Foot,Open Play,Off T,True
8885,1,13,"[100.0, 51.0]",,Débora Cristiane de Oliveira,Regular Play,North Carolina Courage,Secondary Striker,0.03451612,Normal,Right Foot,Open Play,Blocked,False
8886,1,14,"[101.0, 38.0]",,Crystal Alyssia Dunn Soubrier,From Corner,North Carolina Courage,Left Center Forward,0.033770923,Volley,Right Foot,Open Play,Off T,True
8887,1,16,"[110.0, 50.0]",,Jessica McDonald,Regular Play,North Carolina Courage,Right Center Forward,0.13899498,Normal,Right Foot,Open Play,Blocked,False
8888,1,18,"[106.0, 46.0]",1.0,Crystal Alyssia Dunn Soubrier,Regular Play,North Carolina Courage,Left Center Forward,0.25093204,Normal,Right Foot,Open Play,Off T,False
8889,1,20,"[105.0, 22.0]",,Chioma Ubogagu,From Free Kick,Orlando Pride,Left Wing,0.019234052,Normal,Left Foot,Open Play,Off T,False
8890,1,21,"[114.0, 44.0]",,Crystal Alyssia Dunn Soubrier,From Goal Kick,North Carolina Courage,Left Center Forward,0.42644683,Normal,Right Foot,Open Play,Saved,True
8891,1,21,"[109.0, 44.0]",,Crystal Alyssia Dunn Soubrier,From Goal Kick,North Carolina Courage,Left Center Forward,0.14943938,Normal,Head,Open Play,Wayward,False
8892,1,25,"[115.0, 47.0]",,Alanna Stephanie Kennedy,From Free Kick,Orlando Pride,Right Center Midfield,0.37041903,Normal,Head,Open Play,Off T,False
8893,1,30,"[102.0, 32.0]",,McCall Zerboni,Regular Play,North Carolina Courage,Left Center Midfield,0.0471824,Normal,Right Foot,Open Play,Blocked,True
8894,1,30,"[113.0, 42.0]",,Jessica McDonald,Regular Play,North Carolina Courage,Right Center Forward,0.35306492,Volley,Right Foot,Open Play,Goal,True
8895,1,31,"[98.0, 53.0]",,Samantha June Mewis,Regular Play,North Carolina Courage,Center Midfield,0.029525295000000003,Normal,Right Foot,Open Play,Blocked,True
8896,1,34,"[115.0, 40.0]",1.0,Jessica McDonald,From Free Kick,North Carolina Courage,Right Center Forward,0.23123066,Normal,Head,Open Play,Off T,False
8897,1,37,"[112.0, 46.0]",,Christine Nairn,Regular Play,Orlando Pride,Left Center Midfield,0.13578671,Normal,Right Foot,Open Play,Blocked,False
8898,1,39,"[112.0, 47.0]",1.0,Abby Erceg,From Corner,North Carolina Courage,Left Center Back,0.018248107,Normal,Head,Open Play,Wayward,False
8899,1,39,"[102.0, 35.0]",,"Denise O""Sullivan",From Corner,North Carolina Courage,Right Center Midfield,0.06709368,Normal,Right Foot,Open Play,Blocked,False
8900,1,40,"[112.0, 49.0]",,Merritt Mathias,Regular Play,North Carolina Courage,Right Back,0.12263565,Half Volley,Right Foot,Open Play,Off T,True
8901,2,50,"[97.0, 36.0]",,Emily Louise van Egmond,From Throw In,Orlando Pride,Center Defensive Midfield,0.023901243000000003,Volley,Right Foot,Open Play,Off T,False
8902,2,51,"[117.0, 37.0]",1.0,Chioma Ubogagu,Regular Play,Orlando Pride,Left Wing,0.37220709999999996,Normal,Right Foot,Open Play,Goal,False
8903,2,56,"[106.0, 32.0]",,Débora Cristiane de Oliveira,Regular Play,North Carolina Courage,Secondary Striker,0.29737145,Normal,Right Foot,Open Play,Goal,True
8904,2,58,"[104.0, 34.0]",,Alexandra Morgan Carrasco,Regular Play,Orlando Pride,Secondary Striker,0.14316866,Normal,Head,Open Play,Off T,False
8905,2,60,"[112.0, 41.0]",,Samantha June Mewis,From Corner,North Carolina Courage,Center Midfield,0.093347184,Normal,Head,Open Play,Goal,False
8906,2,63,"[113.0, 40.0]",,Alanna Stephanie Kennedy,From Corner,Orlando Pride,Right Center Midfield,0.10853319600000001,Normal,Head,Open Play,Goal,False
8907,2,68,"[98.0, 49.0]",,Débora Cristiane de Oliveira,Regular Play,North Carolina Courage,Secondary Striker,0.04942862,Normal,Right Foot,Open Play,Blocked,False
8908,2,69,"[111.0, 41.0]",,Jessica McDonald,From Corner,North Carolina Courage,Right Center Forward,0.10919981000000001,Normal,Head,Open Play,Saved,False
8909,2,72,"[104.0, 41.0]",,Crystal Alyssia Dunn Soubrier,Regular Play,North Carolina Courage,Left Center Forward,0.042485766,Normal,Left Foot,Open Play,Blocked,False
8910,2,74,"[115.0, 50.0]",,Crystal Alyssia Dunn Soubrier,From Free Kick,North Carolina Courage,Left Center Forward,0.09528845,Normal,Left Foot,Open Play,Blocked,False
